params_index, test, test_kwargs, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, intervention_targets, n_samples, rep, dag, X1, X2
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 0, XY, 0.0, 0.698
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 0, YX, 0.0, 0.793
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 1, XY, 0.0, 0.085
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 1, YX, 0.0, 0.142
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 2, XY, 0.0, 0.312
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 2, YX, 0.0, 0.545
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 3, XY, 0.0, 1.0
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 3, YX, 0.0, 0.924
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 4, XY, 0.0, 0.327
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 4, YX, 0.0, 0.545
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 5, XY, 0.0, 0.11
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 5, YX, 0.0, 0.178
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 6, XY, 0.0, 1.0
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 6, YX, 0.0, 0.713
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 7, XY, 0.0, 0.323
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 7, YX, 0.0, 0.27
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 8, XY, 0.0, 0.968
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 8, YX, 0.0, 0.965
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 9, XY, 0.0, 1.0
96, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,0], 200, 9, YX, 0.0, 0.924
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 0, XY, 0.112, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 0, YX, 0.144, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 1, XY, 0.866, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 1, YX, 1.0, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 2, XY, 0.628, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 2, YX, 0.096, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 3, XY, 0.545, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 3, YX, 0.358, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 4, XY, 0.052, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 4, YX, 0.03, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 5, XY, 0.965, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 5, YX, 1.0, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 6, XY, 0.713, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 6, YX, 0.529, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 7, XY, 0.793, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 7, YX, 0.687, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 8, XY, 0.328, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 8, YX, 0.411, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 9, XY, 0.016, 0.0
97, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 9, YX, 0.088, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 0, XY, 0.142, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 0, YX, 0.144, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 1, XY, 0.866, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 1, YX, 1.0, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 2, XY, 0.394, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 2, YX, 0.096, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 3, XY, 0.628, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 3, YX, 0.358, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 4, XY, 0.112, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 4, YX, 0.03, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 5, XY, 0.965, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 5, YX, 1.0, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 6, XY, 0.713, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 6, YX, 0.529, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 7, XY, 0.628, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 7, YX, 0.687, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 8, XY, 0.628, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 8, YX, 0.411, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 9, XY, 0.03, 0.0
97, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 0, [None,1], 200, 9, YX, 0.088, 0.0
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 0, XY, 0.0, 0.403
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 0, YX, 0.0, 0.142
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 1, XY, 0.0, 0.364
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 1, YX, 0.0, 0.466
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 2, XY, 0.0, 1.0
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 2, YX, 0.0, 0.793
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 3, XY, 0.0, 1.0
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 3, YX, 0.0, 0.924
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 4, XY, 0.0, 1.0
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 4, YX, 0.0, 0.924
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 5, XY, 0.0, 0.417
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 5, YX, 0.0, 0.328
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 6, XY, 0.0, 0.66
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 6, YX, 0.0, 0.328
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 7, XY, 0.0, 0.128
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 7, YX, 0.0, 0.178
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 8, XY, 0.0, 0.083
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 8, YX, 0.0, 0.466
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 9, XY, 0.0, 0.399
98, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 9, YX, 0.0, 0.466
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 0, XY, 0.0, 0.403
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 0, YX, 0.0, 0.328
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 1, XY, 0.0, 0.364
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 1, YX, 0.0, 0.394
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 2, XY, 0.0, 1.0
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 2, YX, 0.0, 0.628
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 3, XY, 0.0, 1.0
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 3, YX, 0.0, 0.988
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 4, XY, 0.0, 1.0
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 4, YX, 0.0, 0.793
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 5, XY, 0.0, 0.417
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 5, YX, 0.0, 0.328
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 6, XY, 0.0, 0.66
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 6, YX, 0.0, 0.545
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 7, XY, 0.0, 0.128
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 7, YX, 0.0, 0.221
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 8, XY, 0.0, 0.083
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 8, YX, 0.0, 0.466
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 9, XY, 0.0, 0.399
98, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,0], 200, 9, YX, 0.0, 0.793
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 0, XY, 0.112, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 0, YX, 0.144, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 1, XY, 0.924, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 1, YX, 1.0, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 2, XY, 0.394, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 2, YX, 0.096, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 3, XY, 0.466, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 3, YX, 0.358, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 4, XY, 0.04, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 4, YX, 0.03, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 5, XY, 0.965, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 5, YX, 1.0, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 6, XY, 0.793, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 6, YX, 0.529, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 7, XY, 0.713, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 7, YX, 0.687, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 8, XY, 0.27, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 8, YX, 0.411, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 9, XY, 0.052, 0.0
99, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 9, YX, 0.088, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 0, XY, 0.142, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 0, YX, 0.144, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 1, XY, 0.866, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 1, YX, 1.0, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 2, XY, 0.27, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 2, YX, 0.096, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 3, XY, 0.545, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 3, YX, 0.358, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 4, XY, 0.112, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 4, YX, 0.03, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 5, XY, 0.924, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 5, YX, 1.0, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 6, XY, 0.713, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 6, YX, 0.529, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 7, XY, 0.866, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 7, YX, 0.687, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 8, XY, 0.628, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 8, YX, 0.411, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 9, XY, 0.052, 0.0
99, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 1, [None,1], 200, 9, YX, 0.088, 0.0
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 0, XY, 0.0, 0.333
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 0, YX, 0.0, 0.545
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 1, XY, 0.0, 0.05
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 1, YX, 0.0, 0.052
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 2, XY, 0.0, 0.491
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 2, YX, 0.0, 0.713
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 3, XY, 0.0, 0.099
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 3, YX, 0.0, 0.466
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 4, XY, 0.0, 0.625
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 4, YX, 0.0, 0.866
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 5, XY, 0.0, 0.208
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 5, YX, 0.0, 0.27
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 6, XY, 0.0, 1.0
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 6, YX, 0.0, 0.924
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 7, XY, 0.0, 0.395
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 7, YX, 0.0, 0.221
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 8, XY, 0.0, 0.628
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 8, YX, 0.0, 0.924
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 9, XY, 0.0, 1.0
100, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 9, YX, 0.0, 0.713
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 0, XY, 0.0, 0.333
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 0, YX, 0.0, 0.328
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 1, XY, 0.0, 0.05
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 1, YX, 0.0, 0.112
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 2, XY, 0.0, 0.491
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 2, YX, 0.0, 0.793
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 3, XY, 0.0, 0.099
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 3, YX, 0.0, 0.04
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 4, XY, 0.0, 0.625
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 4, YX, 0.0, 0.866
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 5, XY, 0.0, 0.208
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 5, YX, 0.0, 0.178
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 6, XY, 0.0, 1.0
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 6, YX, 0.0, 0.965
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 7, XY, 0.0, 0.395
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 7, YX, 0.0, 0.545
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 8, XY, 0.0, 0.628
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 8, YX, 0.0, 0.628
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 9, XY, 0.0, 1.0
100, invariant_residuals, {'method': 'linear','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,0], 200, 9, YX, 0.0, 0.793
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 0, XY, 0.112, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 0, YX, 0.144, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 1, XY, 0.866, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 1, YX, 1.0, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 2, XY, 0.466, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 2, YX, 0.096, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 3, XY, 0.328, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 3, YX, 0.358, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 4, XY, 0.022, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 4, YX, 0.03, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 5, XY, 0.965, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 5, YX, 1.0, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 6, XY, 0.793, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 6, YX, 0.529, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 7, XY, 0.965, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 7, YX, 0.687, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 8, XY, 0.466, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 8, YX, 0.411, 0.0
101, invariant_residuals, {'method': 'gam','test': 'ks'}, sin, 100, soft, additive, 1, 2, [None,1], 200, 9, XY, 0.178, 0.0
